ZIP_CODE,LATITUDE,LONGTITUDE,PONAME,COLOR
11305,37.6357677,127.0250178,GangBuk,F27616
11305,37.6275651,127.0443356,GangBuk,F27616
11305,37.6274285,127.0444271,GangBuk,F27616
11305,37.6298032,127.0397094,GangBuk,F27616
11305,37.6298132,127.0399643,GangBuk,F27616
11305,37.6306099,127.0171537,GangBuk,F27616
11305,37.6305603,127.0171597,GangBuk,F27616
11305,37.6530018,127.0122541,GangBuk,F27616
11305,37.653226,127.01146,GangBuk,F27616
11305,37.651812,127.011788,GangBuk,F27616
11305,37.652965,127.012213,GangBuk,F27616
11305,37.653587,127.01223,GangBuk,F27616
11305,37.652127,127.012236,GangBuk,F27616
11305,37.6180913,127.026983,GangBuk,F27616
11305,37.6180331,127.027074,GangBuk,F27616
11305,37.64481637,127.0272402,GangBuk,F27616
11305,37.64207125,127.0316176,GangBuk,F27616
11305,37.64096947,127.0328342,GangBuk,F27616
11305,37.63936862,127.0335916,GangBuk,F27616
11305,37.63283408,127.0389324,GangBuk,F27616
11305,37.62440237,127.0495922,GangBuk,F27616
11305,37.6182782,127.0241376,GangBuk,F27616
11305,37.6182361,127.0242025,GangBuk,F27616
11305,37.6382594,127.0237722,GangBuk,F27616
11305,37.6382129,127.0238518,GangBuk,F27616
11305,37.6243664,127.0130103,GangBuk,F27616
11305,37.6242678,127.0131321,GangBuk,F27616
11305,37.6271032,127.0269528,GangBuk,F27616
11305,37.6378936,127.0288555,GangBuk,F27616
11305,37.6323588,127.0387953,GangBuk,F27616
11305,37.625874,127.04665,GangBuk,F27616
11305,37.6167542,127.0175142,GangBuk,F27616
11305,37.6161258,127.0337853,GangBuk,F27616
11305,37.6182956,127.0238523,GangBuk,F27616
11305,37.6300396,127.0175478,GangBuk,F27616
11305,37.6446409,127.0198911,GangBuk,F27616
11305,37.6387142,127.0231431,GangBuk,F27616
11305,37.6479523,127.0118533,GangBuk,F27616
11305,37.6414815,127.0105982,GangBuk,F27616
11305,37.6408544,127.0133421,GangBuk,F27616
11305,37.6248743,127.0360976,GangBuk,F27616
11305,37.6304328,127.0377746,GangBuk,F27616
11305,37.6204709,127.0124028,GangBuk,F27616
11305,37.6183104,127.0299274,GangBuk,F27616
11305,37.6300396,127.0175478,GangBuk,F27616
11305,37.6230692,127.0215824,GangBuk,F27616
11305,37.632531,127.039156,GangBuk,F27616
11305,37.612793,127.030149,GangBuk,F27616
11305,37.611757,127.030477,GangBuk,F27616
11305,37.634351,127.036053,GangBuk,F27616
11305,37.6406664,127.0140451,GangBuk,F27616
11305,37.6323588,127.0387953,GangBuk,F27616
11305,37.6170467,127.0156675,GangBuk,F27616
11305,37.6334017,127.0171181,GangBuk,F27616
11305,37.64255945,127.0168502,GangBuk,F27616
11305,37.6229506,127.0185325,GangBuk,F27616
11305,37.63566258,127.0187662,GangBuk,F27616
11305,37.64192805,127.0258159,GangBuk,F27616
11305,37.636113,127.031001,GangBuk,F27616
11305,37.636,127.03,GangBuk,F27616
11305,37.631376,127.022192,GangBuk,F27616
11305,37.630948,127.022673,GangBuk,F27616
11305,37.631344,127.022752,GangBuk,F27616
11305,37.630817,127.022973,GangBuk,F27616
11305,37.631069,127.023188,GangBuk,F27616
11305,37.631521,127.023336,GangBuk,F27616
11305,37.630907,127.023371,GangBuk,F27616
11305,37.63081421,127.0234276,GangBuk,F27616
11305,37.64033625,127.0211787,GangBuk,F27616
11305,37.64,127.022,GangBuk,F27616
11305,37.61327955,127.0298554,GangBuk,F27616
11305,37.61311972,127.0302989,GangBuk,F27616
11305,37.61337705,127.0307785,GangBuk,F27616
11305,37.6380599,127.0268337,GangBuk,F27616
11305,37.6381504,127.0269182,GangBuk,F27616
11500,37.5465122,126.8623381,GangSeo,A816F2
11500,37.5606229,126.8597066,GangSeo,A816F2
11500,37.550937,126.849642,GangSeo,A816F2
11500,37.549818,126.851026,GangSeo,A816F2
11500,37.550937,126.849642,GangSeo,A816F2
11500,37.5530024,126.8484762,GangSeo,A816F2
11500,37.5722159,126.8462946,GangSeo,A816F2
11500,37.5720908,126.8464905,GangSeo,A816F2
11500,37.5732338,126.8445531,GangSeo,A816F2
11500,37.5732187,126.8445895,GangSeo,A816F2
11500,37.5374003,126.8444424,GangSeo,A816F2
11500,37.5372113,126.8444973,GangSeo,A816F2
11500,37.5368025,126.843112,GangSeo,A816F2
11500,37.5368204,126.8434005,GangSeo,A816F2
11500,37.531955,126.848284,GangSeo,A816F2
11500,37.5556379,126.8626861,GangSeo,A816F2
11500,37.555706,126.862767,GangSeo,A816F2
11500,37.5636743,126.8415004,GangSeo,A816F2
11500,37.5637443,126.841596,GangSeo,A816F2
11500,37.581922,126.81222,GangSeo,A816F2
11500,37.581118,126.813796,GangSeo,A816F2
11500,37.582258,126.814093,GangSeo,A816F2
11500,37.541447,126.844802,GangSeo,A816F2
11500,37.5422505,126.8522977,GangSeo,A816F2
11500,37.5423245,126.8523174,GangSeo,A816F2
11500,37.5737058,126.820745,GangSeo,A816F2
11500,37.5737239,126.8207528,GangSeo,A816F2
11500,37.5595766,126.8425838,GangSeo,A816F2
11500,37.5597392,126.8426559,GangSeo,A816F2
11500,37.5602407,126.8415838,GangSeo,A816F2
11500,37.59641216,126.8039926,GangSeo,A816F2
11500,37.5695239,126.8447099,GangSeo,A816F2
11500,37.5673763,126.8512826,GangSeo,A816F2
11500,37.5610921,126.8605955,GangSeo,A816F2
11500,37.5588296,126.8101437,GangSeo,A816F2
11500,37.5558094,126.8589209,GangSeo,A816F2
11500,37.5426142,126.862478,GangSeo,A816F2
11500,37.5589789,126.847881,GangSeo,A816F2
11500,37.5531235,126.8331833,GangSeo,A816F2
11500,37.5715564,126.8121875,GangSeo,A816F2
11500,37.5666903,126.8067256,GangSeo,A816F2
11500,37.5788573,126.8136444,GangSeo,A816F2
11500,37.5537599,126.8709697,GangSeo,A816F2
11500,37.5482468,126.8418849,GangSeo,A816F2
11500,37.530408,126.841562,GangSeo,A816F2
11500,37.531817,126.854613,GangSeo,A816F2
11500,37.5425392,126.8384231,GangSeo,A816F2
11500,37.5346476,126.8609068,GangSeo,A816F2
11500,37.5518173,126.8501301,GangSeo,A816F2
11500,37.5326541,126.848335,GangSeo,A816F2
11500,37.544075,126.847725,GangSeo,A816F2
11500,37.54731105,126.8733253,GangSeo,A816F2
11500,37.5473484,126.8733362,GangSeo,A816F2
11500,37.5786886,126.8138658,GangSeo,A816F2
11500,37.5575185,126.8432072,GangSeo,A816F2
11500,37.553393,126.8672037,GangSeo,A816F2
11500,37.544683,126.8351,GangSeo,A816F2
11500,37.53485293,126.860524,GangSeo,A816F2
11500,37.552662,126.850571,GangSeo,A816F2
11500,37.552729,126.850179,GangSeo,A816F2
11500,37.544585,126.837347,GangSeo,A816F2
11500,37.573343,126.823174,GangSeo,A816F2
11500,37.573094,126.822642,GangSeo,A816F2
11500,37.542705,126.839636,GangSeo,A816F2
11500,37.543024,126.838929,GangSeo,A816F2
11500,37.5496354,126.8683326,GangSeo,A816F2
11500,37.5355417,126.8411125,GangSeo,A816F2
11500,37.54943367,126.8262932,GangSeo,A816F2
11500,37.58424731,126.8120928,GangSeo,A816F2
11500,37.53318504,126.8600332,GangSeo,A816F2
11500,37.572015,126.812138,GangSeo,A816F2
11500,37.571048,126.812695,GangSeo,A816F2
11500,37.548908,126.835615,GangSeo,A816F2
11500,37.549386,126.835676,GangSeo,A816F2
11500,37.5431857,126.8437295,GangSeo,A816F2
11500,37.5431064,126.8437359,GangSeo,A816F2
11500,37.534907,126.839289,GangSeo,A816F2
11500,37.535283,126.840244,GangSeo,A816F2
11500,37.55916709,126.8039906,GangSeo,A816F2
11500,37.56514559,126.8009682,GangSeo,A816F2
11500,37.53267438,126.8463367,GangSeo,A816F2
11500,37.53169414,126.8469015,GangSeo,A816F2
11500,37.52968479,126.8480431,GangSeo,A816F2
11500,37.5489318,126.8300909,GangSeo,A816F2
11500,37.5489344,126.8305494,GangSeo,A816F2
11500,37.5416182,126.8512165,GangSeo,A816F2
11500,37.5416643,126.8514176,GangSeo,A816F2
11500,37.54157666,126.8397653,GangSeo,A816F2
11500,37.54170344,126.8409656,GangSeo,A816F2
11620,37.4783245,126.9514833,KwanAk,E616F2
11620,37.4783368,126.9514865,KwanAk,E616F2
11620,37.4786935,126.9506931,KwanAk,E616F2
11620,37.4785635,126.951206,KwanAk,E616F2
11620,37.4783245,126.9514833,KwanAk,E616F2
11620,37.468,126.946,KwanAk,E616F2
11620,37.4685949,126.9456913,KwanAk,E616F2
11620,37.468622,126.9457081,KwanAk,E616F2
11620,37.47824859,126.9162373,KwanAk,E616F2
11620,37.46413438,126.9318204,KwanAk,E616F2
11620,37.47019426,126.9352667,KwanAk,E616F2
11620,37.48720653,126.9566172,KwanAk,E616F2
11620,37.48692321,126.9415751,KwanAk,E616F2
11620,37.47804204,126.9464887,KwanAk,E616F2
11620,37.477963,126.960849,KwanAk,E616F2
11620,37.483142,126.941961,KwanAk,E616F2
11620,37.483782,126.927276,KwanAk,E616F2
11620,37.484229,126.927909,KwanAk,E616F2
11620,37.484265,126.928242,KwanAk,E616F2
11620,37.483918,126.928271,KwanAk,E616F2
11620,37.48670006,126.9575808,KwanAk,E616F2
11620,37.49160341,126.9456468,KwanAk,E616F2
11620,37.46679699,126.9312669,KwanAk,E616F2
11620,37.46483912,126.9198655,KwanAk,E616F2
11620,37.48436063,126.9480897,KwanAk,E616F2
11620,37.486792,126.916762,KwanAk,E616F2
11620,37.486418,126.916859,KwanAk,E616F2
11620,37.486022,126.916944,KwanAk,E616F2
11620,37.485211,126.917199,KwanAk,E616F2
11620,37.485801,126.938043,KwanAk,E616F2
11620,37.486,126.938,KwanAk,E616F2
11620,37.483633,126.954028,KwanAk,E616F2
11620,37.484675,126.917126,KwanAk,E616F2
11620,37.483082,126.926371,KwanAk,E616F2
11620,37.482641,126.926948,KwanAk,E616F2
11620,37.482191,126.927611,KwanAk,E616F2
11620,37.481866,126.928012,KwanAk,E616F2
11620,37.474794,126.965599,KwanAk,E616F2
11620,37.482647,126.909881,KwanAk,E616F2
11620,37.482787,126.910622,KwanAk,E616F2
11620,37.482432,126.911329,KwanAk,E616F2
11620,37.486,126.947,KwanAk,E616F2
11620,37.48390033,126.902722,KwanAk,E616F2
11620,37.47579368,126.9801252,KwanAk,E616F2
11620,37.47575811,126.9813068,KwanAk,E616F2
11620,37.47944823,126.9521815,KwanAk,E616F2
11620,37.48316089,126.9544317,KwanAk,E616F2
11620,37.48598292,126.9135609,KwanAk,E616F2
11620,37.4860187,126.913881,KwanAk,E616F2
11620,37.486,126.914,KwanAk,E616F2
11620,37.4705856,126.9375998,KwanAk,E616F2
11620,37.46914174,126.9377432,KwanAk,E616F2
11620,37.469212,126.937649,KwanAk,E616F2
11620,37.483867,126.928117,KwanAk,E616F2
11620,37.48349981,126.9296117,KwanAk,E616F2
11620,37.48509119,126.9298047,KwanAk,E616F2
11620,37.4851238,126.9297472,KwanAk,E616F2
11215,37.551604,127.077259,KwangJin,F28116
11215,37.5455509,127.1007161,KwangJin,F28116
11215,37.538617,127.082375,KwangJin,F28116
11215,37.5470021,127.091896,KwangJin,F28116
11215,37.5498987,127.0809212,KwangJin,F28116
11215,37.546,127.068,KwangJin,F28116
11215,37.5482186,127.0921305,KwangJin,F28116
11215,37.5368976,127.0947253,KwangJin,F28116
11215,37.5367897,127.0948278,KwangJin,F28116
11215,37.559,127.091,KwangJin,F28116
11215,37.556,127.074,KwangJin,F28116
11215,37.539,127.069,KwangJin,F28116
11215,37.552,127.083,KwangJin,F28116
11215,37.553,127.079,KwangJin,F28116
11215,37.537,127.069,KwangJin,F28116
11215,37.53025975,127.0665924,KwangJin,F28116
11215,37.52926632,127.0735211,KwangJin,F28116
11215,37.5405547,127.0906384,KwangJin,F28116
11215,37.568,127.08,KwangJin,F28116
11215,37.5523263,127.1003546,KwangJin,F28116
11215,37.5523165,127.1003908,KwangJin,F28116
11215,37.535,127.068,KwangJin,F28116
11215,37.533,127.066,KwangJin,F28116
11215,37.55078496,127.0774785,KwangJin,F28116
11215,37.54994547,127.0780241,KwangJin,F28116
11215,37.54915908,127.0793662,KwangJin,F28116
11215,37.5470238,127.0801109,KwangJin,F28116
11215,37.54943723,127.0805027,KwangJin,F28116
11215,37.55091034,127.0807124,KwangJin,F28116
11215,37.55128694,127.0807817,KwangJin,F28116
11215,37.54779098,127.0807614,KwangJin,F28116
11215,37.54913097,127.0768091,KwangJin,F28116
11215,37.55234639,127.0810568,KwangJin,F28116
11215,37.54783887,127.0838738,KwangJin,F28116
11215,37.5321399,127.0878583,KwangJin,F28116
11215,37.534,127.082,KwangJin,F28116
11215,37.534,127.07,KwangJin,F28116
11215,37.5357379,127.0776029,KwangJin,F28116
11215,37.5699808,127.084615,KwangJin,F28116
11215,37.5700034,127.0846172,KwangJin,F28116
11215,37.565,127.079,KwangJin,F28116
11215,37.52937058,127.0739359,KwangJin,F28116
11215,37.56,127.084,KwangJin,F28116
11215,37.5445442,127.0706117,KwangJin,F28116
11215,37.557,127.092,KwangJin,F28116
11215,37.543,127.067,KwangJin,F28116
11215,37.5416587,127.0695076,KwangJin,F28116
11215,37.546,127.072,KwangJin,F28116
11215,37.546892,127.103025,KwangJin,F28116
11215,37.5424905,127.0856637,KwangJin,F28116
11215,37.54247666,127.0856795,KwangJin,F28116
11215,37.5472402,127.0899245,KwangJin,F28116
11215,37.5380091,127.0919951,KwangJin,F28116
11215,37.5551607,127.0758918,KwangJin,F28116
11215,37.55375786,127.0805284,KwangJin,F28116
11215,37.5537546,127.0805458,KwangJin,F28116
11215,37.53382932,127.072922,KwangJin,F28116
11215,37.5344975,127.0823953,KwangJin,F28116
11215,37.5287993,127.0843876,KwangJin,F28116
11215,37.5338325,127.0729034,KwangJin,F28116
11215,37.5340924,127.0662446,KwangJin,F28116
11215,37.560675,127.080038,KwangJin,F28116
11215,37.56065237,127.080078,KwangJin,F28116
11215,37.560308,127.081487,KwangJin,F28116
11215,37.56027297,127.0815263,KwangJin,F28116
11215,37.56881199,127.0801187,KwangJin,F28116
11215,37.5687908,127.0801456,KwangJin,F28116
11215,37.5590958,127.089436,KwangJin,F28116
11215,37.5463429,127.0705011,KwangJin,F28116
11215,37.5462287,127.0704987,KwangJin,F28116
11215,37.58293344,127.0881124,KwangJin,F28116
11215,37.5593048,127.087091,KwangJin,F28116
11215,37.53858579,127.0670826,KwangJin,F28116
11215,37.54029853,127.0651798,KwangJin,F28116
11215,37.55216693,127.0916438,KwangJin,F28116
11215,37.538288,127.063389,KwangJin,F28116
11215,37.537608,127.064011,KwangJin,F28116
11215,37.536494,127.065187,KwangJin,F28116
11215,37.571506,127.081427,KwangJin,F28116
11215,37.557409,127.088763,KwangJin,F28116
11215,37.534909,127.078989,KwangJin,F28116
11215,37.534472,127.079441,KwangJin,F28116
11215,37.533832,127.080306,KwangJin,F28116
11215,37.563483,127.081068,KwangJin,F28116
11215,37.564195,127.081102,KwangJin,F28116
11215,37.563969,127.081651,KwangJin,F28116
11215,37.544047,127.069752,KwangJin,F28116
11215,37.537047,127.0938949,KwangJin,F28116
11215,37.5370669,127.0939015,KwangJin,F28116
11215,37.54242411,127.0650175,KwangJin,F28116
11215,37.5408738,127.0659147,KwangJin,F28116
11215,37.54277941,127.0690296,KwangJin,F28116
11215,37.539705,127.0694226,KwangJin,F28116
11215,37.542,127.07,KwangJin,F28116
11215,37.54052565,127.0706741,KwangJin,F28116
11215,37.54274251,127.0709606,KwangJin,F28116
11215,37.5471697,127.0724394,KwangJin,F28116
11530,37.4964314,126.8890366,GuRp,16EDF2
11530,37.495472,126.887536,GuRp,16EDF2
11530,37.50317783,126.8886461,GuRp,16EDF2
11530,37.5028405,126.8889418,GuRp,16EDF2
11530,37.5,126.8909842,GuRp,16EDF2
11530,37.49857559,126.892408,GuRp,16EDF2
11530,37.50541606,126.8518866,GuRp,16EDF2
11530,37.50429048,126.8526832,GuRp,16EDF2
11530,37.50532138,126.853528,GuRp,16EDF2
11530,37.491,126.892,GuRp,16EDF2
11530,37.501,126.829,GuRp,16EDF2
11530,37.502,126.829,GuRp,16EDF2
11530,37.5101693,126.888753,GuRp,16EDF2
11530,37.51035441,126.889177,GuRp,16EDF2
11530,37.508,126.891,GuRp,16EDF2
11530,37.502,126.84,GuRp,16EDF2
11530,37.502,126.841,GuRp,16EDF2
11530,37.502,126.838,GuRp,16EDF2
11530,37.502,126.839,GuRp,16EDF2
11530,37.495,126.825,GuRp,16EDF2
11530,37.495,126.887,GuRp,16EDF2
11530,37.495,126.844,GuRp,16EDF2
11530,37.4813921,126.8936094,GuRp,16EDF2
11530,37.5003318,126.8511255,GuRp,16EDF2
11530,37.490851,126.85655,GuRp,16EDF2
11530,37.485993,126.853838,GuRp,16EDF2
11530,37.5004171,126.862747,GuRp,16EDF2
11530,37.5067055,126.8587122,GuRp,16EDF2
11530,37.4930433,126.8757585,GuRp,16EDF2
11530,37.4913771,126.8834703,GuRp,16EDF2
11530,37.4873799,126.8903678,GuRp,16EDF2
11530,37.4915766,126.8891488,GuRp,16EDF2
11530,37.5001593,126.8892945,GuRp,16EDF2
11530,37.4939422,126.8314627,GuRp,16EDF2
11530,37.5077664,126.8805826,GuRp,16EDF2
11530,37.4970673,126.8450239,GuRp,16EDF2
11530,37.4888016,126.8395371,GuRp,16EDF2
11530,37.484751,126.902069,GuRp,16EDF2
11530,37.490155,126.892227,GuRp,16EDF2
11530,37.495673,126.843333,GuRp,16EDF2
11530,37.5000533,126.8894497,GuRp,16EDF2
11530,37.4913742,126.883478,GuRp,16EDF2
11530,37.48697299,126.8907801,GuRp,16EDF2
11530,37.48502516,126.8516476,GuRp,16EDF2
11530,37.49899852,126.8296781,GuRp,16EDF2
11530,37.49393482,126.8502668,GuRp,16EDF2
11530,37.48106322,126.8907163,GuRp,16EDF2
11530,37.49259093,126.8446526,GuRp,16EDF2
11530,37.49672495,126.8233172,GuRp,16EDF2
11530,37.49733507,126.880144,GuRp,16EDF2
11530,37.502514,126.851036,GuRp,16EDF2
11530,37.489542,126.8856,GuRp,16EDF2
11530,37.490208,126.88556,GuRp,16EDF2
11530,37.496,126.844,GuRp,16EDF2
11530,37.486,126.9,GuRp,16EDF2
11530,37.484,126.902,GuRp,16EDF2
11530,37.48579429,126.8924936,GuRp,16EDF2
11530,37.48566627,126.8959641,GuRp,16EDF2
11530,37.4838745,126.8984046,GuRp,16EDF2
11530,37.484542,126.901443,GuRp,16EDF2
11530,37.500321,126.866743,GuRp,16EDF2
11545,37.4570784,126.8957012,GumCheon,EA2A0C
11545,37.4751595,126.9031764,GumCheon,EA2A0C
11545,37.453335,126.904072,GumCheon,EA2A0C
11545,37.446,126.904,GumCheon,EA2A0C
11545,37.4768955,126.8917853,GumCheon,EA2A0C
11545,37.4579419,126.8877833,GumCheon,EA2A0C
11545,37.4702148,126.8970417,GumCheon,EA2A0C
11545,37.466114,126.8997589,GumCheon,EA2A0C
11545,37.4751595,126.9031764,GumCheon,EA2A0C
11545,37.467455,126.9021465,GumCheon,EA2A0C
11545,37.4535633,126.903259,GumCheon,EA2A0C
11545,37.449564,126.91451,GumCheon,EA2A0C
11545,37.4402561,126.9058141,GumCheon,EA2A0C
11545,37.4589907,126.9061929,GumCheon,EA2A0C
11545,37.4523963,126.9083066,GumCheon,EA2A0C
11545,37.4674406,126.8944595,GumCheon,EA2A0C
11545,37.4751595,126.9031764,GumCheon,EA2A0C
11545,37.4765518,126.9078731,GumCheon,EA2A0C
11545,37.4736607,126.9022409,GumCheon,EA2A0C
11545,37.4760722,126.8931553,GumCheon,EA2A0C
11545,37.44992051,126.9034546,GumCheon,EA2A0C
11545,37.46886719,126.9037006,GumCheon,EA2A0C
11545,37.45799087,126.9051122,GumCheon,EA2A0C
11545,37.46184392,126.8995054,GumCheon,EA2A0C
11545,37.46310656,126.9056387,GumCheon,EA2A0C
11545,37.46253478,126.8901533,GumCheon,EA2A0C
11545,37.44057484,126.9075332,GumCheon,EA2A0C
11545,37.4800687,126.8793389,GumCheon,EA2A0C
11545,37.45289234,126.9095131,GumCheon,EA2A0C
11545,37.45126255,126.9139263,GumCheon,EA2A0C
11545,37.472825,126.900661,GumCheon,EA2A0C
11545,37.473501,126.900709,GumCheon,EA2A0C
11545,37.473254,126.900721,GumCheon,EA2A0C
11545,37.4740739,126.9007603,GumCheon,EA2A0C
11545,37.474195,126.900831,GumCheon,EA2A0C
11545,37.474469,126.900859,GumCheon,EA2A0C
11545,37.474656,126.9008948,GumCheon,EA2A0C
11545,37.4747849,126.9009039,GumCheon,EA2A0C
11545,37.45408292,126.9020384,GumCheon,EA2A0C
11545,37.454,126.902,GumCheon,EA2A0C
11545,37.454,126.903,GumCheon,EA2A0C
11545,37.453,126.902,GumCheon,EA2A0C
11545,37.452,126.903,GumCheon,EA2A0C
11545,37.454914,126.901397,GumCheon,EA2A0C
11545,37.478172,126.891119,GumCheon,EA2A0C
11545,37.479483,126.879101,GumCheon,EA2A0C
11545,37.476717,126.888896,GumCheon,EA2A0C
11545,37.470391,126.906697,GumCheon,EA2A0C
11545,37.450661,126.909643,GumCheon,EA2A0C
11545,37.4666753,126.8962723,GumCheon,EA2A0C
11350,37.654531,127.057024,NoWon,C5F216
11350,37.6540463,127.0563625,NoWon,C5F216
11350,37.6543739,127.0564705,NoWon,C5F216
11350,37.6447706,127.0593475,NoWon,C5F216
11350,37.649,127.066,NoWon,C5F216
11350,37.62966728,127.051831,NoWon,C5F216
11350,37.637,127.076,NoWon,C5F216
11350,37.648767,127.070931,NoWon,C5F216
11350,37.668765,127.076731,NoWon,C5F216
11350,37.63827389,127.0590732,NoWon,C5F216
11350,37.63972617,127.0604174,NoWon,C5F216
11350,37.64652324,127.0636353,NoWon,C5F216
11350,37.6501333,127.0684205,NoWon,C5F216
11350,37.65516349,127.0719826,NoWon,C5F216
11350,37.644225,127.061355,NoWon,C5F216
11350,37.643989,127.061596,NoWon,C5F216
11350,37.640295,127.068065,NoWon,C5F216
11350,37.639,127.083,NoWon,C5F216
11350,37.638,127.085,NoWon,C5F216
11350,37.669,127.051,NoWon,C5F216
11350,37.67,127.051,NoWon,C5F216
11350,37.668,127.051,NoWon,C5F216
11350,37.669,127.077,NoWon,C5F216
11350,37.674541,127.061612,NoWon,C5F216
11350,37.645631,127.063222,NoWon,C5F216
11350,37.650709,127.063813,NoWon,C5F216
11350,37.650875,127.064618,NoWon,C5F216
11350,37.64059153,127.064954,NoWon,C5F216
11350,37.6407343,127.0654113,NoWon,C5F216
11350,37.63888654,127.0659118,NoWon,C5F216
11350,37.63901183,127.0661817,NoWon,C5F216
11350,37.63905938,127.0664137,NoWon,C5F216
11350,37.64160456,127.0672934,NoWon,C5F216
11350,37.645026,127.074182,NoWon,C5F216
11350,37.623951,127.068423,NoWon,C5F216
11350,37.657993,127.060403,NoWon,C5F216
11350,37.635,127.071,NoWon,C5F216
11350,37.625,127.077,NoWon,C5F216
11350,37.624874,127.073838,NoWon,C5F216
11350,37.624874,127.073838,NoWon,C5F216
11350,37.624874,127.073838,NoWon,C5F216
11350,37.621332,127.083488,NoWon,C5F216
11350,37.661274,127.060225,NoWon,C5F216
11350,37.661274,127.060225,NoWon,C5F216
11350,37.6799173,127.0548745,NoWon,C5F216
11350,37.6574921,127.0680109,NoWon,C5F216
11350,37.6588356,127.0684975,NoWon,C5F216
11350,37.6729133,127.0832665,NoWon,C5F216
11350,37.6629353,127.0693598,NoWon,C5F216
11350,37.654882,127.0669541,NoWon,C5F216
11350,37.654882,127.0669541,NoWon,C5F216
11350,37.6667854,127.0515874,NoWon,C5F216
11350,37.664553,127.0638347,NoWon,C5F216
11350,37.664553,127.0638347,NoWon,C5F216
11350,37.6199148,127.0629961,NoWon,C5F216
11350,37.6325378,127.0508,NoWon,C5F216
11350,37.6325378,127.0508,NoWon,C5F216
11350,37.6210475,127.0692485,NoWon,C5F216
11350,37.6525986,127.0775275,NoWon,C5F216
11350,37.6421829,127.0687126,NoWon,C5F216
11350,37.6587275,127.0780091,NoWon,C5F216
11350,37.64784,127.080338,NoWon,C5F216
11350,37.64784,127.080338,NoWon,C5F216
11350,37.6405374,127.0725852,NoWon,C5F216
11350,37.6320048,127.0679733,NoWon,C5F216
11350,37.6390627,127.066315,NoWon,C5F216
11350,37.65466,127.0635698,NoWon,C5F216
11350,37.63895066,127.0663853,NoWon,C5F216
11350,37.6662444,127.0593349,NoWon,C5F216
11350,37.64090466,127.0667966,NoWon,C5F216
11350,37.6407689,127.0652855,NoWon,C5F216
11350,37.6504033,127.0802091,NoWon,C5F216
11350,37.6530071,127.0579875,NoWon,C5F216
11350,37.623134,127.073627,NoWon,C5F216
11350,37.622828,127.074147,NoWon,C5F216
11350,37.626595,127.072763,NoWon,C5F216
11350,37.639235,127.066527,NoWon,C5F216
11350,37.643989,127.064401,NoWon,C5F216
11350,37.619539,127.074808,NoWon,C5F216
11350,37.619705,127.075187,NoWon,C5F216
11350,37.6247476,127.0800455,NoWon,C5F216
11350,37.654531,127.057024,NoWon,C5F216
11350,37.631476,127.06155,NoWon,C5F216
11350,37.64277862,127.074464,NoWon,C5F216
11350,37.6662444,127.0593349,NoWon,C5F216
11350,37.65910283,127.0726996,NoWon,C5F216
11350,37.64209213,127.0564937,NoWon,C5F216
11350,37.65910283,127.0726996,NoWon,C5F216
11350,37.62246612,127.0726692,NoWon,C5F216
11350,37.6390627,127.066315,NoWon,C5F216
11350,37.6504033,127.0802091,NoWon,C5F216
11350,37.6447706,127.0593475,NoWon,C5F216
11350,37.6530071,127.0579875,NoWon,C5F216
11350,37.64401021,127.0731106,NoWon,C5F216
11350,37.66785405,127.0783336,NoWon,C5F216
11350,37.64244307,127.0564991,NoWon,C5F216
11350,37.6407689,127.0652855,NoWon,C5F216
11350,37.62367792,127.0542919,NoWon,C5F216
11350,37.631476,127.06155,NoWon,C5F216
11350,37.62280482,127.074929,NoWon,C5F216
11350,37.62245182,127.0753493,NoWon,C5F216
11350,37.62265841,127.0763407,NoWon,C5F216
11350,37.62278864,127.0769865,NoWon,C5F216
11350,37.66038257,127.0691204,NoWon,C5F216
11350,37.65970634,127.0699697,NoWon,C5F216
11350,37.62194085,127.0726631,NoWon,C5F216
11350,37.62289004,127.0601608,NoWon,C5F216
11350,37.62304321,127.0612983,NoWon,C5F216
11350,37.64476,127.058211,NoWon,C5F216
11350,37.65538813,127.0627752,NoWon,C5F216
11350,37.65517534,127.0639354,NoWon,C5F216
11350,37.65584927,127.0652133,NoWon,C5F216
11350,37.65578221,127.0641768,NoWon,C5F216
11350,37.656783,127.0624018,NoWon,C5F216
11350,37.65414622,127.059402,NoWon,C5F216
11350,37.65349601,127.0605858,NoWon,C5F216
11350,37.65469853,127.0631279,NoWon,C5F216
11350,37.6504509,127.0765337,NoWon,C5F216
11350,37.672,127.055,NoWon,C5F216
11350,37.659,127.065,NoWon,C5F216
11350,37.633,127.059,NoWon,C5F216
11350,37.628,127.05,NoWon,C5F216
11350,37.651,127.074,NoWon,C5F216
11350,37.632,127.067,NoWon,C5F216
11320,37.66873,127.047807,DoBong,F2B416
11320,37.65975256,127.0326622,DoBong,F2B416
11320,37.654,127.034,DoBong,F2B416
11320,37.658021,127.0508416,DoBong,F2B416
11320,37.68698319,127.0401612,DoBong,F2B416
11320,37.66970709,127.0465124,DoBong,F2B416
11320,37.66421867,127.0406936,DoBong,F2B416
11320,37.66827018,127.0350053,DoBong,F2B416
11320,37.65912596,127.0280284,DoBong,F2B416
11320,37.64802134,127.0260814,DoBong,F2B416
11320,37.65646975,127.0284897,DoBong,F2B416
11320,37.64141643,127.035655,DoBong,F2B416
11320,37.65224938,127.0515709,DoBong,F2B416
11320,37.65632368,127.0435955,DoBong,F2B416
